Player,Year,Pk,G,PPG,APG,Start%,All-NBA,All Star,All-Defense,3P%,3PM_36,PTS_36,AST_36,REB_36,OBPM,DBPM,TS%,USG%,TOV%
Marquis Teague,2012,29.0,91.0,2.4164835164835163,1.4868131868131869,0.03296703296703297,0.0,0.0,0.0,0.2222222222222222,0.39603960396039606,8.594059405940595,5.306930693069307,3.5643564356435644,-6.125412541254126,-0.324972497249725,0.3962222222222222,17.76853685368537,21.867436743674368
Festus Ezeli,2012,30.0,170.0,4.185882352941176,0.3811764705882353,0.3588235294117647,0.0,0.0,0.0,0.0,0.0,10.706766917293233,0.9473684210526315,10.902255639097744,-2.5274853801169592,0.5192982456140351,0.5203801169590644,14.585964912280703,18.041520467836257
Jeff Taylor,2012,31.0,132.0,6.1007575757575765,0.8,0.3787878787878788,0.0,0.0,0.0,0.31906614785992216,1.1504286827747467,11.321901792673422,1.5011691348402183,3.6897895557287606,-3.1627825409197197,-1.0795401402961808,0.499333982852689,16.18741231488698,10.136944660950897
Tomáš Satoranský,2012,32.0,388.0,6.906185567010309,4.074742268041237,0.4690721649484536,0.0,0.0,0.0,0.3537313432835821,0.9901357781130323,11.179760937681328,6.625971915980039,4.666589300220495,-0.8842868747824069,0.018440292445166536,0.5629924567714981,14.432633166995474,17.76525472902402
Bernard James,2012,33.0,92.0,2.180434782608695,0.13478260869565217,0.14130434782608695,0.0,0.0,0.0,0.0,0.0,9.603153745072273,0.6149802890932983,10.028909329829172,-2.5043363994743757,0.6886990801576873,0.5445059132720106,13.144152431011827,15.697634691195796
Jae Crowder,2012,34.0,803.0,9.33760896637609,1.5887920298879203,0.5404732254047323,0.0,0.0,0.0,0.34777683375814217,2.2040083757104396,13.446604845946755,2.2883637451390966,6.050254262638349,-0.5027320769767675,0.6673596569947153,0.5509621098813441,16.251864592681223,9.009477515205903
Draymond Green,2012,35.0,813.0,8.675153751537515,5.629643296432964,0.8118081180811808,2.0,4.0,8.0,0.3194980694980695,1.0228765183055066,10.896261642130563,7.053521610369544,8.767071548135114,-0.4334048671616808,2.920533070088845,0.541655006652646,15.483831924116917,22.516691703506588
Orlando Johnson,2012,36.0,103.0,3.1932038834951455,0.6407766990291263,0.009708737864077669,0.0,0.0,0.0,0.31125827814569534,1.5215827338129497,10.651079136690647,2.2338129496402876,5.827338129496403,-2.5607913669064746,0.12041366906474812,0.4642688848920864,16.456654676258992,11.91564748201439
Quincy Acy,2012,37.0,337.0,4.879821958456974,0.644807121661721,0.17804154302670624,0.0,0.0,0.0,0.34990439770554493,1.2218100890207715,10.962908011869436,1.448813056379822,7.871661721068249,-1.9737759643916915,-0.06539317507418398,0.5506159124629081,13.924666172106825,13.02976632047478
Quincy Miller,2012,38.0,69.0,4.244927536231884,0.5333333333333333,0.2318840579710145,0.0,0.0,0.0,0.2920353982300885,1.271948608137045,11.370449678800856,1.4261241970021414,6.5139186295503215,-3.6164882226980724,-0.33104925053533196,0.4405214132762313,17.863062098501068,13.871627408993577
Khris Middleton,2012,39.0,739.0,16.88132611637348,3.9428958051420837,0.8795669824086604,0.0,3.0,0.0,0.387638849330675,2.1321148825065275,19.521148825065275,4.568146214099217,5.581723237597911,0.9192384682332463,-0.16916013925152307,0.5711394255874674,23.549882506527418,12.440617928633593
Will Barton,2012,40.0,679.0,11.238438880706921,2.6817378497790862,0.4212076583210604,0.0,0.0,0.0,0.35492845786963434,1.878242580042066,16.03762561346109,3.8216873101191866,5.872400093479785,0.1240067772844123,-0.5013729843421361,0.5312108553400327,20.64361416218743,11.717504089740592
Tyshawn Taylor,2012,41.0,61.0,2.8409836065573773,0.977049180327869,0.04918032786885246,0.0,0.0,0.0,0.36,0.659877800407332,12.75763747454175,4.179226069246436,2.419551934826884,-6.790020366598778,-1.324847250509165,0.4283503054989817,24.535234215885946,21.684725050916498
Doron Lamb,2012,42.0,100.0,3.4589999999999996,0.7530000000000001,0.0,0.0,0.0,0.0,0.3937007874015748,1.4150943396226414,9.764150943396226,2.1226415094339623,2.688679245283019,-4.17940251572327,-1.6,0.49310220125786175,14.38867924528302,13.027830188679246
Mike Scott,2012,43.0,555.0,6.741621621621621,0.8864864864864865,0.06126126126126126,0.0,0.0,0.0,0.3619047619047619,1.9368329340013068,14.647789152690045,1.956436506207798,6.771073840121978,-0.8452515791766501,-0.9056632541929864,0.5486846003049445,18.082835983445868,9.342724896536701
Kim English,2012,44.0,41.0,2.9,0.6,0.0,0.0,0.0,0.0,0.28,1.2383292383292384,10.525798525798526,2.2997542997542997,3.272727272727273,-4.0,-0.2,0.477,16.1,13.2
Justin Hamilton,2012,45.0,113.0,6.064601769911504,0.8362831858407079,0.18584070796460178,0.0,0.0,0.0,0.3090909090909091,1.2483426823049464,12.611932687404385,1.6705762366139725,7.398266190719021,-0.5734319224885263,-0.37302396736359,0.5516848546659867,15.517899031106577,10.595461499235082
Darius Miller,2012,46.0,271.0,5.899630996309963,1.3649446494464943,0.1033210332103321,0.0,0.0,0.0,0.3830734966592428,2.3113101903695408,10.730123180291153,2.465845464725644,3.003359462486002,-1.9818962299365435,-0.34798432250839867,0.5732863008585293,12.484751773049643,11.29628592758492
Kevin Murphy,2012,47.0,17.0,0.9,0.1,0.0,0.0,0.0,0.0,0.2,0.6923076923076923,10.384615384615385,1.3846153846153846,2.769230769230769,-11.400000000000002,-5.4,0.268,27.1,9.7
Kostas Papanikolaou,2012,48.0,69.0,3.597101449275362,1.472463768115942,0.10144927536231885,0.0,0.0,0.0,0.2971014492753623,1.3553719008264462,8.231404958677686,3.3388429752066116,5.223140495867769,-3.0209366391184576,0.34600550964187327,0.4493994490358127,14.11900826446281,21.550964187327825
Kyle O'Quinn,2012,49.0,472.0,5.450635593220339,1.369279661016949,0.13771186440677965,0.0,0.0,0.0,0.21830985915492956,0.16621983914209115,13.769436997319035,3.447721179624665,11.613941018766756,-0.8971700923443552,1.8480488531426869,0.5557759904676794,18.375424486148347,16.538337801608577
İzzet Türkyılmaz,2012,50.0,,,,,,,,,,,,,,,,,
Kris Joseph,2012,51.0,10.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.6666666666666666,4.666666666666667,-8.7,-1.2,0.257,17.0,10.2
Ognjen Kuzmić,2012,52.0,37.0,0.9594594594594594,0.22972972972972974,0.0,0.0,0.0,0.0,0.0,0.0,7.682926829268292,1.7560975609756098,8.341463414634147,-5.890243902439025,0.23902439024390246,0.5547804878048781,12.421951219512197,31.860975609756096
Furkan Aldemir,2012,53.0,41.0,2.3,0.7,0.21951219512195122,0.0,0.0,0.0,0.0,0.0,6.2,1.8666666666666667,11.733333333333333,-3.9,0.4,0.517,8.6,15.9
Tornike Shengelia,2012,54.0,45.0,1.3111111111111111,0.37333333333333335,0.0,0.0,0.0,0.0,0.125,0.145748987854251,8.59919028340081,2.477732793522267,5.684210526315789,-5.823481781376518,-1.1753036437246964,0.47468421052631576,15.873279352226719,27.29878542510122
Darius Johnson-Odom,2012,55.0,7.0,0.0,0.29999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4285714285714284,10.285714285714286,-20.714285714285715,-4.857142857142857,0.0,28.414285714285718,14.428571428571429
Tomislav Zubčić,2012,56.0,,,,,,,,,,,,,,,,,
İlkan Karaman,2012,57.0,,,,,,,,,,,,,,,,,
Robbie Hummel,2012,58.0,98.0,3.859183673469388,0.49183673469387756,0.09183673469387756,0.0,0.0,0.0,0.34285714285714286,1.2369362920544023,9.766642806012884,1.2884753042233357,6.854688618468146,-2.184251968503937,-0.9311381531853973,0.5153700787401575,12.334430923407298,7.165211166785969
Marcus Denmon,2012,59.0,,,,,,,,,,,,,,,,,
Robert Sacre,2012,60.0,189.0,4.170899470899471,0.671957671957672,0.18518518518518517,0.0,0.0,0.0,0.0,0.0,10.321311475409836,1.6524590163934427,7.777049180327869,-3.3634608378870676,-0.6493260473588343,0.47419854280510015,14.945464480874318,10.971876138433517
Anthony Bennett,2013,1.0,151.0,4.359602649006623,0.4814569536423841,0.026490066225165563,0.0,0.0,0.0,0.2608695652173913,0.6803149606299213,12.434645669291339,1.4551181102362205,8.919685039370078,-3.3200000000000003,-1.421259842519685,0.45637952755905514,18.953543307086615,11.971496062992127
Victor Oladipo,2013,2.0,504.0,16.858928571428574,3.9083333333333337,0.7876984126984127,1.0,2.0,1.0,0.34653043848446147,1.8036560595802302,18.840893703452945,4.365113559426356,4.9744568227980555,0.24558995506862794,0.44378039022588783,0.5325112328429864,25.16278082107466,13.801458730842619
Otto Porter Jr.,2013,3.0,527.0,10.269070208728651,1.4810246679316887,0.6053130929791272,0.0,0.0,0.0,0.39675174013921116,1.8376119402985074,14.558507462686567,2.103582089552239,6.982388059701493,0.9200074626865673,0.7874701492537314,0.5777367164179105,16.60013432835821,7.839455223880597
Cody Zeller,2013,4.0,552.0,7.928260869565215,1.33768115942029,0.49818840579710144,0.0,0.0,0.0,0.22,0.10321459600347524,13.686880973066899,2.314509122502172,9.774109470026064,-1.199244135534318,0.5398001737619461,0.5748802780191138,16.864118158123375,12.645655951346654
Alex Len,2013,5.0,644.0,7.047360248447205,0.8610248447204969,0.36801242236024845,0.0,0.0,0.0,0.32448377581120946,0.3481624758220503,14.3506242307016,1.7439774925268154,11.169685247054685,-1.872533849129594,-0.013662739581501679,0.5639698435027255,17.587568137858277,15.443318093898366
Nerlens Noel,2013,6.0,467.0,7.147109207708778,1.067880085653105,0.47751605995717344,0.0,0.0,0.0,0.2,0.01050481470674059,11.68835716370003,1.7543040560256784,9.927049897869857,-1.8100768407742438,2.674720357941834,0.5798869759750999,14.90089485458613,17.28925201828616
Ben McLemore,2013,7.0,556.0,9.011510791366907,1.0026978417266188,0.4802158273381295,0.0,0.0,0.0,0.362876254180602,2.4930588798468167,14.40402106270943,1.617041646720919,3.6448061273336525,-1.9070847295356628,-1.1488830381362696,0.5426621988192117,18.146593266315623,11.722171692995055
Kentavious Caldwell-Pope,2013,8.0,835.0,11.361676646706586,1.8055089820359282,0.829940119760479,0.0,0.0,0.0,0.36863966770508827,2.0648705416649835,13.812820616391324,2.204467423355011,3.6920466938643615,-1.2278789837217758,0.346980651936826,0.5534277981984893,16.636070606293167,9.15788665831886
Trey Burke,2013,9.0,498.0,9.624096385542169,3.058835341365462,0.26104417670682734,0.0,0.0,0.0,0.3445326817348809,1.952119988462648,16.586097490625903,5.267955004326507,3.038938563599654,0.20339390443226613,-1.5321603691952697,0.49985559080857617,23.05994615902317,10.478492452648783
CJ McCollum,2013,10.0,731.0,19.46347469220246,3.806019151846785,0.8673050615595075,0.0,0.0,0.0,0.3993848857644991,2.793103448275862,21.863946739501536,4.268009559576647,4.0790372140662345,2.3619409354728576,-0.9256316148856264,0.5547575537726186,26.116153123933085,9.392109081597814
Michael Carter-Williams,2013,11.0,395.0,10.223291139240505,4.319746835443038,0.549367088607595,0.0,0.0,0.0,0.25558659217877094,0.6626433313216656,14.628847314423657,6.184671092335546,6.220881110440555,-1.792627237980286,0.5725709112854557,0.4735683967008651,22.692747938040636,17.562301347817343
Steven Adams,2013,12.0,706.0,9.25184135977337,1.5365439093484419,0.9079320113314447,0.0,0.0,0.0,0.06666666666666667,0.001900337837837838,12.386402027027026,2.050464527027027,10.999155405405405,0.18265941722972973,0.33978568412162163,0.5886619510135136,14.626541385135136,16.024625211148653
Kelly Olynyk,2013,13.0,756.0,10.277777777777779,2.4410052910052906,0.34523809523809523,0.0,0.0,0.0,0.36927560366361367,1.8663861125723304,16.317727511835876,3.8863755917937928,8.244082062072593,0.13274884563679934,0.8305044128821087,0.6036583084926064,19.449418434741947,15.868297387339997
Shabazz Muhammad,2013,14.0,278.0,9.012589928057555,0.5262589928057554,0.05755395683453238,0.0,0.0,0.0,0.31865284974093266,0.9279128248113998,18.89019279128248,1.1391450125733444,5.808885163453478,0.8455155071248952,-2.8451802179379713,0.5492284157585918,22.87644593461861,7.458298407376362
Giannis Antetokounmpo,2013,15.0,792.0,23.361868686868686,4.864393939393939,0.9179292929292929,7.0,8.0,5.0,0.2861788617886179,0.7326267103488148,25.672460975139717,5.349007515899017,10.728541144729235,4.310098284833301,2.1833686644825594,0.6008431682405088,29.344667566005008,13.925087685488535
Lucas Nogueira,2013,16.0,141.0,3.142553191489362,0.4716312056737589,0.07092198581560284,0.0,0.0,0.0,0.2647058823529412,0.1847206385404789,9.1539338654504,1.4777651083238312,7.963511972633979,-0.9456670467502851,3.2626567844925884,0.6669469783352338,10.503135689851767,18.390022805017104
Dennis Schröder,2013,17.0,767.0,14.019817470664929,4.8122555410691,0.48891786179921776,0.0,0.0,0.0,0.34188347379992673,1.605621683636885,18.513695683350065,6.355370715617381,3.8479850853291264,-0.5345140781108083,-0.8754481571776853,0.5312787896170945,24.673053205220135,14.696739805918067
Shane Larkin,2013,18.0,256.0,5.496875,2.8921875000000004,0.16015625,0.0,0.0,0.0,0.33620689655172414,0.8631147540983607,10.320491803278689,5.43688524590164,3.6147540983606556,-2.5460655737704916,0.10760245901639345,0.5000704918032787,15.753647540983604,17.353504098360656
Sergey Karasev,2013,19.0,95.0,3.002105263157895,0.9347368421052631,0.23157894736842105,0.0,0.0,0.0,0.2818181818181818,1.0054054054054054,9.308108108108108,2.8216216216216217,4.54054054054054,-2.9308108108108106,-0.3797297297297296,0.5220702702702703,13.573243243243242,17.21081081081081
Tony Snell,2013,20.0,601.0,6.099500831946756,1.124126455906822,0.5158069883527454,0.0,0.0,0.0,0.3939393939393939,2.001833180568286,10.097158570119158,1.8395967002749771,3.76993583868011,-1.6869462267033304,-0.3669416437519096,0.5718664069660861,12.103926061717083,9.141849984723496
Gorgui Dieng,2013,21.0,628.0,7.318949044585986,1.3305732484076436,0.3328025477707006,0.0,0.0,0.0,0.35507246376811596,0.5588910891089109,13.091168316831682,2.3866930693069306,10.077148514851485,-0.463120792079208,0.6883089108910889,0.5714022178217821,16.187041584158415,14.635247524752476
Mason Plumlee,2013,22.0,786.0,8.369083969465649,2.438931297709924,0.5814249363867684,0.0,0.0,0.0,0.0425531914893617,0.004114991141338515,13.54860833285706,3.9318740355489514,10.929416471395097,-0.08335714693947537,1.3835343201691717,0.6073199977138937,16.43418300280048,17.428056238212264
Solomon Hill,2013,23.0,448.0,5.479910714285714,1.4941964285714289,0.421875,0.0,0.0,0.0,0.3311985361390668,1.350186489846664,9.149191877331123,2.469125569830087,5.21798590965603,-2.6854641525072527,0.5516266058847907,0.5090630957314546,12.640478657273103,13.491566514711977
Tim Hardaway Jr.,2013,24.0,736.0,14.018070652173913,1.8433423913043478,0.46875,0.0,0.0,0.0,0.36035261234143195,3.0004475607936745,18.45203640161122,2.440101447113233,3.857974041473967,0.29420657417076923,-1.4434929633497438,0.5505372718683178,22.205614401511763,7.355174300064649
Reggie Bullock,2013,25.0,556.0,7.275539568345324,1.1420863309352518,0.5287769784172662,0.0,0.0,0.0,0.38485113835376533,2.520229372411596,11.58043963045556,1.855049378783052,4.160242115323351,-1.2404189232239566,0.052054794520547946,0.5699361261548264,13.490649888499522,7.750254858235108
Andre Roberson,2013,26.0,307.0,4.503257328990228,0.8664495114006515,0.8762214983713354,0.0,0.0,1.0,0.2528216704288939,0.5928539920599912,7.3153947948831055,1.4027348919276577,6.51080723423026,-2.1143949419203056,1.4531098367887074,0.5237641523305396,9.526510807234228,12.435053668578151
Rudy Gobert,2013,27.0,757.0,12.680317040951122,1.3136063408190224,0.8784676354029062,4.0,3.0,7.0,0.0,0.0,14.986199114660186,1.5561149205798108,13.928478430691781,1.4093611665654022,2.0452781876573214,0.6680548997482857,16.14188004513497,15.034159361166564
Livio Jean-Charles,2013,28.0,,,,,,,,,,,,,,,,,
Archie Goodwin,2013,29.0,165.0,6.295757575757576,1.2703030303030305,0.09090909090909091,0.0,0.0,0.0,0.2356020942408377,0.676126878130217,15.626043405676127,3.0951585976627713,4.973288814691152,-2.0946994991652756,-0.8804257095158597,0.5109878964941569,22.09565943238731,16.850959933222036
Nemanja Nedović,2013,30.0,24.0,1.1,0.5,0.0,0.0,0.0,0.0,0.16666666666666666,0.7605633802816901,6.591549295774648,3.295774647887324,3.8028169014084505,-8.2,-1.9000000000000001,0.306,17.2,23.4
Allen Crabbe,2013,31.0,381.0,9.065354330708661,1.1532808398950132,0.29658792650918636,0.0,0.0,0.0,0.3865914786967419,2.434191780821918,13.622794520547945,1.7122191780821918,4.233205479452055,-1.1733479452054796,-0.3998904109589041,0.5575787397260273,16.025030136986302,8.449435616438356
Álex Abrines,2013,32.0,174.0,5.3149425287356316,0.5137931034482758,0.09195402298850575,0.0,0.0,0.0,0.3680672268907563,2.8390349297803383,11.978393950306085,1.1407994238386747,3.2149801944544474,-2.0531868923298524,0.09607490097227227,0.5516362981634858,13.809830752610731,7.847785379906374
Carrick Felix,2013,33.0,7.0,2.7,0.6,0.0,0.0,0.0,0.0,0.4,1.894736842105263,18.0,3.789473684210526,5.684210526315789,-1.3,-2.2,0.603,23.2,20.2
Isaiah Canaan,2013,34.0,235.0,8.136170212765958,1.933617021276596,0.3276595744680851,0.0,0.0,0.0,0.3512476007677543,2.7455719941654513,14.350489685351114,3.405709522817254,3.285684517607835,-1.2814127943321527,-1.1058553865388623,0.5221229422796416,18.899895811627424,12.480871014794749
Glen Rice Jr.,2013,35.0,16.0,2.68125,0.5375,0.0625,0.0,0.0,0.0,0.25,1.4210526315789473,10.18421052631579,2.1315789473684212,5.684210526315789,-6.793421052631579,0.21578947368421061,0.37438815789473684,20.413157894736845,16.008552631578947
Ray McCallum,2013,36.0,154.0,5.957792207792208,2.4246753246753245,0.2987012987012987,0.0,0.0,0.0,0.33490566037735847,0.9102564102564102,11.794871794871796,4.717948717948718,3.923076923076923,-1.6347934472934473,-0.9026709401709403,0.4698411680911681,17.77150997150997,13.14661680911681
Tony Mitchell,2013,37.0,21.0,1.0,0.1,0.0,0.0,0.0,0.0,1.0,0.45569620253164556,10.025316455696203,0.9113924050632911,11.848101265822784,0.5,-0.1,0.54,13.2,16.4
Nate Wolters,2013,38.0,84.0,5.495238095238095,2.4714285714285715,0.36904761904761907,0.0,0.0,0.0,0.2608695652173913,0.4114285714285714,10.537142857142857,4.777142857142858,4.228571428571429,-1.719238095238095,-0.8407619047619046,0.4611371428571428,16.219746031746034,12.531174603174602
Jeff Withey,2013,39.0,206.0,3.252912621359223,0.2902912621359223,0.07281553398058252,0.0,0.0,0.0,0.14285714285714285,0.03474903474903475,11.571428571428571,1.111969111969112,9.0,-0.6988416988416989,1.238561776061776,0.5802065637065638,14.439816602316602,11.58996138996139
Grant Jerrett,2013,40.0,8.0,2.0,0.4,0.0,0.0,0.0,0.0,0.06666666666666667,0.7058823529411765,11.294117647058824,2.1176470588235294,6.352941176470588,-10.0,-0.9,0.303,25.4,10.2
Jamaal Franklin,2013,41.0,24.0,1.7874999999999999,0.3875,0.0,0.0,0.0,0.0,0.46153846153846156,1.2413793103448276,8.689655172413794,1.8620689655172413,5.172413793103448,-5.835632183908046,-0.04195402298850575,0.5085,14.749425287356322,24.468965517241383
Pierre Jackson,2013,42.0,8.0,4.4,2.4,0.125,0.0,0.0,0.0,0.2727272727272727,1.2857142857142858,15.0,8.142857142857142,3.857142857142857,-2.7,-1.6999999999999997,0.4159999999999999,25.300000000000004,6.700000000000001
Ricky Ledo,2013,43.0,28.0,3.8857142857142857,0.7464285714285716,0.0,0.0,0.0,0.0,0.37142857142857144,1.6895306859205776,14.166064981949459,2.729241877256318,4.938628158844765,-3.9545126353790616,-3.6451263537906136,0.4355306859205776,25.252707581227437,18.496750902527076
Mike Muscala,2013,44.0,548.0,5.8525547445255475,0.8669708029197081,0.08211678832116788,0.0,0.0,0.0,0.3733812949640288,2.267750940648137,14.008496176720476,2.027430513411822,7.423716470445442,-0.314370676052919,0.07011773273455509,0.5803926447384391,16.020548610268236,10.15094064813691
Marko Todorović,2013,45.0,,,,,,,,,,,,,,,,,
Erick Green,2013,46.0,52.0,3.0538461538461537,0.7961538461538462,0.019230769230769232,0.0,0.0,0.0,0.28846153846153844,1.1946902654867257,12.663716814159292,3.3451327433628317,2.9469026548672566,-2.869911504424779,-1.216371681415929,0.4389734513274336,18.73761061946903,6.984513274336283
Raul Neto,2013,47.0,435.0,5.687586206896552,2.0933333333333333,0.22758620689655173,0.0,0.0,0.0,0.36134453781512604,1.372949002217295,13.144124168514413,4.8585365853658535,3.501552106430155,-1.9262675535846265,0.4491204730229121,0.5552048780487805,17.086888396156688,15.163562453806357
Ryan Kelly,2013,48.0,163.0,6.022085889570552,1.3349693251533743,0.3619631901840491,0.0,0.0,0.0,0.3157894736842105,1.17504,11.30112,2.4768,5.80608,-2.369536,-0.20131200000000002,0.4972367999999999,15.373696,9.681312
Erik Murphy,2013,49.0,24.0,0.3,0.10000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,3.4838709677419355,1.1612903225806452,4.645161290322581,-9.0,0.3,0.231,11.2,13.3
James Ennis III,2013,50.0,395.0,6.646835443037975,0.9483544303797469,0.35443037974683544,0.0,0.0,0.0,0.36022727272727273,1.4225878833208676,11.798055347793568,1.6738967838444279,5.860882572924457,-1.3997506856145598,-0.13313388182498131,0.5813941660433807,14.181687858389429,11.801022188980305
Romero Osby,2013,51.0,,,,,,,,,,,,,,,,,
Lorenzo Brown,2013,52.0,103.0,2.850485436893204,1.7854368932038833,0.06796116504854369,0.0,0.0,0.0,0.16981132075471697,0.5468354430379747,8.90126582278481,5.559493670886076,4.587341772151898,-3.905991561181435,0.4247257383966244,0.42386751054852323,15.7126582278481,16.94210970464135
Colton Iverson,2013,53.0,,,,,,,,,,,,,,,,,
Arsalan Kazemi,2013,54.0,,,,,,,,,,,,,,,,,
Joffrey Lauvergne,2013,55.0,208.0,5.592307692307693,0.8346153846153845,0.08653846153846154,0.0,0.0,0.0,0.28488372093023256,0.6248671625929861,14.780021253985122,2.2954303931987248,10.06163655685441,-1.1626992561105207,-0.9118313850513637,0.5307484945093871,19.361069783917817,13.103436060928091
Peyton Siva,2013,56.0,24.0,2.3,1.3999999999999997,0.0,0.0,0.0,0.0,0.28,1.125,8.678571428571429,5.464285714285714,2.25,-5.3,-1.1,0.425,15.6,22.1
Alex Oriakhi,2013,57.0,,,,,,,,,,,,,,,,,
Deshaun Thomas,2013,58.0,,,,,,,,,,,,,,,,,
Bojan Dubljević,2013,59.0,,,,,,,,,,,,,,,,,
Jānis Timma,2013,60.0,,,,,,,,,,,,,,,,,
Andrew Wiggins,2014,1.0,706.0,18.54631728045326,2.2746458923512747,0.9830028328611898,0.0,1.0,0.0,0.3542319749216301,1.5225817183731183,19.598935373866755,2.3909174083007567,4.724943857606255,-0.0828620144722615,-1.4658446311236795,0.5333366880146386,24.54294269317142,9.75186725442901
Jabari Parker,2014,2.0,310.0,14.126129032258065,1.973548387096774,0.6129032258064516,0.0,0.0,0.0,0.32565284178187404,0.8942003514938489,18.47451669595782,2.5729349736379614,7.183128295254833,0.2837492677211482,-1.1170240187463385,0.5525947275922672,23.338148799062683,11.887193907439954
Joel Embiid,2014,3.0,433.0,27.884757505773674,3.6501154734411085,1.0,5.0,7.0,3.0,0.3413816230717639,1.324658425504229,31.41444372153546,4.093689004554327,12.575146389069616,5.2546230029639265,1.7248246945709536,0.6132068242608255,35.507532711631605,13.153141039543124
Aaron Gordon,2014,4.0,669.0,13.4644245142003,2.6428998505231687,0.866965620328849,0.0,0.0,0.0,0.32253521126760565,1.2599724896836313,16.522696011004125,3.255387436955525,7.752407152682256,0.5285343114779153,-0.24426104233532026,0.5581834021091242,20.213964032808597,10.990941973610473
Dante Exum,2014,5.0,300.0,6.051,2.2426666666666666,0.2966666666666667,0.0,0.0,0.0,0.33587786259541985,1.4060003550505946,11.612284750576958,4.2946919936090895,3.770637315817504,-2.491496538256701,-0.3021303035682585,0.5284145215693237,16.321906621693593,17.64283685425173
Marcus Smart,2014,6.0,601.0,10.700998336106489,4.642429284525791,0.632279534109817,0.0,0.0,3.0,0.3227226549271927,1.9011415272082457,12.827219328383022,5.557796741660201,4.211237947467583,-1.473833536517788,1.173772581181425,0.516515349661975,17.7947910894381,15.482162252022608
Julius Randle,2014,7.0,641.0,19.06318252730109,3.7269890795631824,0.875195007800312,2.0,3.0,0.0,0.33288470165993717,1.3022620904836193,21.462753510140406,4.189352574102964,10.537441497659906,1.2047776911076442,-0.2552798361934477,0.5544691887675507,26.804017160686428,14.166775546021842
Nik Stauskas,2014,8.0,343.0,6.7104956268221585,1.5201166180758017,0.1836734693877551,0.0,0.0,0.0,0.3536693191865606,2.148932995075362,12.302641396806447,2.7667512311595286,3.712281748992688,-1.9229667213848678,-1.1098641993732279,0.5267154156096105,16.274675421578866,13.517266079689598
Noah Vonleh,2014,9.0,362.0,4.649723756906077,0.730110497237569,0.47513812154696133,0.0,0.0,0.0,0.3069306930693069,0.5719166381961053,10.36214554151008,1.6235052955244278,11.007857874957294,-2.362504270584216,-0.14690809702767338,0.5247449607106253,13.925281858558252,15.016501537410319
Elfrid Payton,2014,10.0,500.0,10.084200000000001,5.7372000000000005,0.79,0.0,0.0,0.0,0.28700906344410876,0.5110961667787491,13.546738399462004,7.714862138533961,5.398789509078682,-0.8463722633191362,-0.07090338489128,0.48775782709407445,20.380960920570875,17.551879249794514
Doug McDermott,2014,11.0,655.0,8.926259541984733,1.0100763358778624,0.1435114503816794,0.0,0.0,0.0,0.40994330571303966,2.557823129251701,15.92108843537415,1.7877551020408162,3.9020408163265308,-0.4194935752078609,-1.689637188208617,0.5899916099773242,17.499115646258506,8.022683295540437
Dario Šarić,2014,12.0,477.0,10.591614255765199,1.9335429769392032,0.47379454926624737,0.0,0.0,0.0,0.3616045845272206,2.0899806789953077,16.749654982059067,3.037261937620756,8.532155672094948,-0.10575029901554883,-0.5698224307663999,0.5661606403532984,20.451025853344376,13.510920967890332
Zach LaVine,2014,13.0,580.0,20.44655172413793,3.942241379310345,0.846551724137931,0.0,2.0,0.0,0.3821618428824572,2.4701203669335596,22.65104194283896,4.361843151810807,4.485921841030808,1.9980380720080595,-1.3079590646375736,0.5771266769181823,27.284410626226204,12.992025027838165
T.J. Warren,2014,14.0,385.0,14.295324675324675,1.1542857142857144,0.612987012987013,0.0,0.0,0.0,0.35103626943005184,0.9412445730824891,19.09232995658466,1.5490593342981187,5.261939218523878,0.3605692233478051,-0.7585721177038109,0.561862325132658,21.711953690303908,6.974838398456344
Adreian Payne,2014,15.0,107.0,4.003738317757009,0.6280373831775701,0.22429906542056074,0.0,0.0,0.0,0.2542372881355932,0.3848895224518888,11.00784034212402,1.6935138987883107,8.082679971489664,-5.057163221667855,-0.9600142551674983,0.4535830363506771,17.76813970064148,16.158802565930145
Jusuf Nurkić,2014,16.0,539.0,12.119480519480518,2.5170686456400744,0.849721706864564,0.0,0.0,0.0,0.27953890489913547,0.26287262872628725,17.718157181571815,3.6666666666666665,13.065040650406504,-0.6048479373682626,1.145287563986751,0.5483007377295995,23.2029283348389,16.459876543209877
James Young,2014,17.0,95.0,2.2936842105263158,0.2715789473684211,0.0,0.0,0.0,0.0,0.2773722627737226,1.6847290640394088,9.70935960591133,1.2413793103448276,4.25615763546798,-3.1197044334975366,-0.2438423645320197,0.4680923645320197,13.217733990147781,6.66551724137931
Tyler Ennis,2014,18.0,186.0,4.184946236559139,1.9172043010752688,0.11290322580645161,0.0,0.0,0.0,0.3173076923076923,1.0171232876712328,12.00513698630137,5.532534246575342,3.8527397260273974,-3.0705051369863012,-0.2813784246575343,0.48453253424657533,18.219220890410963,17.42722602739726
Gary Harris,2014,19.0,570.0,11.044736842105262,1.940877192982456,0.7771929824561403,0.0,0.0,0.0,0.369666244190959,1.9744264761188417,14.204588191049266,2.5069575028206095,3.0485144791274914,-1.1651184655885671,-0.14408925661276165,0.560977309765576,16.849680330951486,9.821474238435501
